Cancer Types,Sample Names,Accuracy,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
Panc-Endocrine,SP117228,0.898,24,8,27,0,43,0,0,12,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP118044,0.601,0,0,0,0,2,0,0,2,0,7,0,0,0,0,0,0,0
Panc-Endocrine,SP117984,0.944,29,5,20,0,55,0,0,11,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135346,0.902,9,9,30,0,0,15,0,15,13,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135492,0.824,5,0,0,8,0,1,0,0,5,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102573,0.823,3,2,0,0,32,10,0,7,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135460,0.839,3,0,18,0,25,0,0,16,5,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117667,0.719,0,0,0,0,0,4,0,6,8,10,0,0,0,0,0,0,0
Panc-Endocrine,SP106815,0.954,53,9,41,0,71,27,0,0,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106734,0.795,2,2,0,0,15,0,0,8,6,17,0,0,0,0,0,0,0
Panc-Endocrine,SP117796,0.893,18,0,20,30,54,0,0,21,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102537,0.901,31,0,29,0,58,0,0,32,44,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135334,0.946,15,15,0,0,34,0,0,0,37,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102517,0.956,29,11,24,0,45,0,0,29,36,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117493,0.79,2,2,0,0,6,0,0,0,0,5,5,0,0,0,0,0,0
Panc-Endocrine,SP106722,0.841,4,0,15,0,27,11,0,19,21,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135434,0.906,43,9,49,0,107,0,0,0,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106753,0.76,0,2,10,0,11,7,0,0,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102523,0.958,17,10,19,0,41,0,0,14,37,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102591,0.881,0,6,10,0,35,9,0,9,9,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102547,0.902,14,0,43,0,44,0,0,25,11,0,0,0,0,0,0,0,0
Panc-Endocrine,SP118043,0.947,44,16,0,0,0,0,0,51,85,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135478,0.854,14,0,12,0,40,0,0,15,6,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102561,0.617,0,0,5,0,12,6,0,5,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135274,0.913,19,7,0,0,0,12,0,19,24,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106797,0.963,49,0,0,0,46,0,0,21,24,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135488,0.989,205,103,0,0,166,0,0,82,128,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135480,0.766,3,0,6,0,26,14,0,6,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135455,0.992,295,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135389,0.944,54,0,41,0,52,20,0,22,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102597,0.787,24,0,21,77,53,0,0,24,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102489,0.896,4,3,0,0,15,0,0,20,11,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135410,0.947,39,7,0,0,54,0,0,17,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135372,0.938,15,7,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117223,0.845,11,3,21,0,38,0,0,12,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135328,0.87,28,6,19,0,45,15,0,15,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135444,0.671,3,3,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106750,0.776,4,0,0,0,47,0,0,7,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102511,0.909,26,0,0,48,58,29,0,0,24,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102541,0.913,23,7,32,0,78,0,0,35,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102567,0.962,34,13,40,0,70,0,0,34,48,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117595,0.938,17,5,0,0,54,0,0,9,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135440,0.87,21,15,42,0,0,0,0,29,46,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135296,0.977,65,14,50,0,0,0,0,37,61,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117294,0.817,9,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135363,0.948,13,10,40,0,62,0,0,14,12,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102499,0.875,12,0,32,0,37,0,0,27,15,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117951,0.807,4,3,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117085,0.814,3,0,14,0,0,10,0,11,10,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106669,0.878,12,4,25,0,38,0,0,15,17,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135316,0.925,20,4,27,0,0,0,0,19,10,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135305,0.989,148,61,0,0,0,448,0,192,166,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102581,0.801,4,2,0,0,14,0,0,0,11,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106718,0.957,63,20,40,0,0,0,0,27,41,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135451,0.872,10,0,28,19,23,0,0,9,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135354,0.918,25,13,0,0,56,0,0,21,23,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102611,0.994,449,65,0,0,0,0,0,135,234,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135448,0.929,29,9,0,0,42,0,0,15,18,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117758,0.944,58,19,0,0,83,0,0,47,56,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135282,0.945,24,5,17,0,36,0,0,10,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135288,0.935,41,0,33,0,58,0,0,28,18,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135475,0.845,19,5,13,0,51,0,0,21,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135416,0.933,31,0,27,0,39,0,0,17,19,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117331,0.978,53,20,34,0,50,0,0,28,42,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135468,0.895,7,3,10,0,34,0,0,6,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135463,0.637,0,0,0,0,22,0,0,13,5,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135422,0.94,39,12,0,0,54,16,0,27,26,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135484,0.929,20,9,38,0,0,0,0,17,27,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23435,0.977,63,13,0,0,85,0,0,22,33,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112829,0.966,78,0,0,153,144,0,0,38,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112947,0.953,59,0,0,0,97,0,0,0,0,0,0,185,0,0,0,0,0
Prost-AdenoCA,SP112985,0.935,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
Prost-AdenoCA,SP112925,0.943,64,0,0,0,84,0,0,42,0,0,0,173,0,0,0,0,0
Prost-AdenoCA,SP112937,0.918,16,11,18,0,42,0,0,14,0,0,0,21,0,0,0,0,0
Prost-AdenoCA,SP112989,0.92,26,0,0,0,51,0,0,14,13,0,0,24,0,0,0,0,0
Prost-AdenoCA,SP111145,0.975,66,32,43,0,95,0,0,0,35,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111143,0.972,64,14,0,0,115,0,0,32,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP125584,0.715,3,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111144,0.992,118,19,0,0,84,0,0,39,59,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116296,0.931,17,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116254,0.98,97,23,0,0,70,67,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116256,0.979,91,28,0,0,0,65,0,59,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116274,0.974,33,15,21,0,0,20,0,0,30,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116259,0.979,78,11,0,0,66,0,0,0,36,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116290,0.901,13,0,9,0,45,8,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116258,0.986,92,0,0,0,78,30,0,27,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116261,0.845,7,0,0,0,24,0,0,8,8,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23463,0.915,17,0,15,0,17,0,0,12,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116268,0.926,11,4,11,0,16,0,0,10,10,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23471,0.962,29,5,15,0,26,0,0,14,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116266,0.963,33,6,32,0,42,0,0,15,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116264,0.949,52,10,33,0,54,0,0,30,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116269,0.961,46,0,28,0,54,0,0,17,20,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116275,0.982,46,18,0,0,42,0,0,0,35,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23447,0.965,28,7,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116255,0.978,101,28,0,0,68,70,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23455,0.924,16,9,31,0,30,0,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23475,0.932,15,10,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116227,0.984,116,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116226,0.953,16,4,0,0,28,0,0,10,9,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23443,0.986,83,20,0,0,70,0,0,28,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116260,0.972,58,18,0,0,74,0,0,0,23,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116280,0.985,181,33,92,0,148,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116224,0.957,29,5,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116249,0.484,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
Prost-AdenoCA,SP116232,0.719,1,1,0,0,5,0,0,4,4,0,0,3,0,0,0,0,0
Prost-AdenoCA,SP116251,0.821,10,3,10,0,36,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116272,0.974,45,14,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116286,0.878,10,3,0,0,29,0,0,7,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116282,0.96,36,6,0,0,43,0,0,18,17,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116288,0.867,7,2,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23467,0.966,41,0,0,0,37,12,0,0,24,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116263,0.942,16,3,18,0,18,0,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116292,0.944,14,5,0,0,29,0,0,6,7,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116248,0.902,16,3,0,0,23,0,0,0,13,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116276,0.707,1,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5
Prost-AdenoCA,SP116265,0.967,68,23,48,0,99,0,0,30,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116267,0.969,51,13,33,0,70,0,0,18,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116253,0.962,32,0,21,0,47,15,0,17,20,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23481,0.887,5,0,14,0,17,0,0,14,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116233,0.984,62,16,0,0,51,48,0,27,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116284,0.976,59,21,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116270,0.943,18,0,8,0,41,0,0,0,8,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116257,0.978,85,0,0,0,82,0,0,30,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116298,0.89,6,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116294,0.875,3,0,0,0,9,4,0,12,4,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23439,0.958,47,0,84,0,81,72,0,39,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23483,0.543,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0
Prost-AdenoCA,SP116262,0.954,19,6,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116228,0.98,106,35,0,0,139,78,0,65,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116222,0.944,25,4,0,0,56,0,0,13,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23451,0.928,22,5,0,0,51,0,0,12,14,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116247,0.978,51,15,30,0,55,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116225,0.903,10,0,0,0,51,11,0,13,16,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116273,0.985,40,14,20,0,0,0,0,0,31,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116221,0.912,21,7,13,0,26,11,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116271,0.893,8,2,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23459,0.961,30,4,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23479,0.942,23,9,0,0,33,0,0,0,14,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116223,0.938,20,8,16,0,29,0,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116229,0.991,178,36,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23477,0.896,14,0,0,0,39,9,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116252,0.957,26,14,22,0,55,0,0,24,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116278,0.808,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23431,0.993,424,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116231,0.976,55,0,0,0,48,0,0,14,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116250,0.841,6,2,17,0,0,0,0,7,5,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112815,0.982,126,18,0,0,153,0,0,57,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112799,0.962,48,0,28,0,62,0,0,19,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112835,0.928,39,0,33,0,135,0,0,0,32,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112955,0.946,37,0,0,0,100,0,0,17,0,0,0,56,0,0,0,0,0
Prost-AdenoCA,SP112807,0.984,89,21,0,0,126,0,0,0,33,0,0,42,0,0,0,0,0
Prost-AdenoCA,SP112953,0.985,119,34,59,0,0,0,0,49,0,0,0,190,0,0,0,0,0
Prost-AdenoCA,SP112911,0.966,40,8,0,0,0,0,0,30,28,0,0,59,0,0,0,0,0
Prost-AdenoCA,SP112847,0.981,66,15,0,0,55,0,0,24,31,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112859,0.981,130,20,83,0,174,0,0,58,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112919,0.967,53,15,27,0,114,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102652,0.966,62,16,37,0,82,0,0,26,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112981,0.975,62,0,0,0,84,0,0,33,23,0,0,52,0,0,0,0,0
Prost-AdenoCA,SP102620,0.97,63,26,32,0,110,0,0,32,0,0,0,42,0,0,0,0,0
Prost-AdenoCA,SP112987,0.987,114,35,0,0,84,0,0,0,37,0,0,61,0,0,0,0,0
Prost-AdenoCA,SP112825,0.971,62,23,36,0,99,0,0,36,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112967,0.833,3,0,4,0,0,0,0,0,4,0,0,13,0,0,0,0,0
Prost-AdenoCA,SP102622,0.985,109,21,0,0,127,0,0,41,68,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112785,0.987,133,0,0,0,214,185,0,76,60,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112793,0.981,88,20,0,0,88,0,0,40,39,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112963,0.978,87,33,37,0,91,0,0,0,0,0,0,47,0,0,0,0,0
Prost-AdenoCA,SP112801,0.993,201,33,70,0,164,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112997,0.975,78,23,0,0,91,0,0,63,0,0,0,61,0,0,0,0,0
Prost-AdenoCA,SP112973,0.987,233,0,0,0,180,0,0,54,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112819,0.988,133,51,0,0,139,0,0,0,0,0,0,45,0,0,0,0,0
Prost-AdenoCA,SP112941,0.971,48,14,39,0,95,0,0,32,17,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112965,0.981,106,21,0,0,108,0,0,41,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112791,0.982,117,28,0,0,130,0,0,42,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112949,0.936,19,6,12,0,41,0,0,11,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112857,0.981,107,0,0,0,114,0,0,33,0,0,0,52,0,0,0,0,0
Prost-AdenoCA,SP112843,0.982,91,19,73,0,134,0,0,38,0,0,0,40,0,0,0,0,0
Prost-AdenoCA,SP112915,0.945,53,23,0,0,69,0,0,34,51,0,0,47,0,0,0,0,0
Prost-AdenoCA,SP112837,0.982,73,63,0,0,108,0,0,74,103,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112823,0.972,51,11,26,0,75,0,0,29,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102633,0.964,16,7,18,0,30,0,0,14,20,0,0,13,0,0,0,0,0
Prost-AdenoCA,SP112899,0.948,38,0,0,0,46,0,0,21,21,0,0,74,0,0,0,0,0
Prost-AdenoCA,SP112893,0.978,59,0,33,0,67,0,0,37,0,0,0,40,0,0,0,0,0
Prost-AdenoCA,SP112895,0.989,135,20,0,0,93,0,0,0,0,0,0,46,0,0,0,0,0
Prost-AdenoCA,SP102626,0.98,94,0,0,0,223,0,0,47,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112795,0.99,145,23,56,0,95,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112927,0.987,97,18,0,0,71,0,0,0,32,0,0,64,0,0,0,0,0
Prost-AdenoCA,SP112779,0.983,179,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112975,0.988,154,24,0,0,149,0,0,47,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112867,0.958,51,0,0,0,113,0,0,34,23,0,0,47,0,0,0,0,0
Prost-AdenoCA,SP112903,0.966,70,13,0,0,75,0,0,32,0,0,0,64,0,0,0,0,0
Prost-AdenoCA,SP112933,0.98,49,13,0,0,59,0,0,14,0,0,0,21,0,0,0,0,0
Prost-AdenoCA,SP112869,0.983,139,20,0,0,185,0,0,36,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112999,0.928,10,0,13,0,23,0,0,12,0,0,0,28,0,0,0,0,0
Prost-AdenoCA,SP112939,0.982,66,12,0,0,0,0,0,28,41,0,0,30,0,0,0,0,0
Prost-AdenoCA,SP112921,0.942,22,12,0,0,78,0,0,34,0,0,0,39,0,0,0,0,0
Prost-AdenoCA,SP112901,0.961,53,8,0,0,92,0,0,31,0,0,0,33,0,0,0,0,0
Prost-AdenoCA,SP112831,0.971,53,0,31,0,90,0,0,0,0,0,0,40,0,0,0,0,0
Prost-AdenoCA,SP112891,0.977,84,18,0,0,0,0,0,41,62,0,0,55,0,0,0,0,0
Prost-AdenoCA,SP112775,0.983,117,26,0,0,107,0,0,55,70,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112897,0.981,98,0,64,0,105,0,0,29,0,0,0,39,0,0,0,0,0
Prost-AdenoCA,SP112885,0.982,70,17,26,0,62,0,0,0,0,0,0,34,0,0,0,0,0
Prost-AdenoCA,SP112789,0.986,105,0,114,0,128,177,0,94,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102630,0.97,95,40,67,0,187,0,0,62,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112971,0.952,84,39,0,0,180,0,0,41,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112821,0.986,121,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112813,0.949,15,0,0,0,54,0,0,11,0,0,0,27,0,0,0,0,0
Prost-AdenoCA,SP112961,0.983,145,51,0,0,145,127,0,0,0,0,0,71,0,0,0,0,0
Prost-AdenoCA,SP112977,0.97,44,24,30,0,72,0,0,24,0,0,0,33,0,0,0,0,0
Prost-AdenoCA,SP112905,0.984,104,34,0,0,0,0,0,44,54,0,0,61,0,0,0,0,0
Prost-AdenoCA,SP102647,0.983,134,0,49,0,176,0,0,56,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112873,0.986,95,17,52,0,88,0,0,0,0,0,0,42,0,0,0,0,0
Prost-AdenoCA,SP112959,0.909,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
Prost-AdenoCA,SP112931,0.969,52,10,0,0,67,0,0,21,34,0,0,25,0,0,0,0,0
Prost-AdenoCA,SP112865,0.975,85,19,47,0,55,0,0,0,0,0,0,69,0,0,0,0,0
Prost-AdenoCA,SP113003,0.939,38,12,0,0,99,0,0,36,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP113001,0.986,110,27,0,0,99,0,0,0,0,0,0,46,0,0,0,0,0
Prost-AdenoCA,SP112879,0.961,40,8,27,0,77,0,0,28,0,0,0,33,0,0,0,0,0
Prost-AdenoCA,SP112945,0.973,89,16,0,0,194,0,0,49,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112935,0.988,108,19,0,0,94,0,0,42,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112863,0.988,217,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112983,0.983,131,33,63,0,164,0,0,65,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112809,0.987,198,44,0,0,157,0,0,0,69,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112923,0.982,96,23,39,0,89,0,0,0,0,0,0,53,0,0,0,0,0
Prost-AdenoCA,SP112853,0.97,70,20,33,0,74,0,0,0,0,0,0,42,0,0,0,0,0
Prost-AdenoCA,SP113005,0.933,15,5,0,0,25,13,0,0,10,0,0,31,0,0,0,0,0
Prost-AdenoCA,SP112957,0.967,71,0,0,0,131,0,0,30,0,0,0,37,0,0,0,0,0
Prost-AdenoCA,SP112783,0.981,105,41,0,0,115,0,0,32,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112943,0.963,35,8,24,0,75,0,0,15,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112861,0.913,32,0,0,0,88,0,0,0,28,0,0,82,0,0,0,0,0
Prost-AdenoCA,SP112917,0.979,78,38,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112787,0.98,120,0,0,0,141,0,0,39,36,0,0,49,0,0,0,0,0
Prost-AdenoCA,SP112995,0.974,83,27,0,0,99,0,0,35,0,0,0,89,0,0,0,0,0
Prost-AdenoCA,SP112811,0.978,90,24,50,0,129,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112797,0.985,179,35,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112909,0.973,89,30,0,0,106,0,0,0,29,0,0,52,0,0,0,0,0
Prost-AdenoCA,SP112781,0.974,67,23,40,0,112,0,0,23,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112991,0.987,195,39,0,0,217,0,0,0,51,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112907,0.997,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112817,0.938,144,285,0,0,550,0,0,0,128,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112993,0.98,87,16,47,0,118,0,0,34,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112827,0.982,85,22,0,0,100,0,0,36,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112855,0.964,32,15,0,0,93,0,0,17,0,0,0,26,0,0,0,0,0
Prost-AdenoCA,SP112969,0.962,35,11,0,0,100,0,0,33,0,0,0,63,0,0,0,0,0
Prost-AdenoCA,SP112883,0.984,84,14,0,0,46,0,0,25,0,0,0,65,0,0,0,0,0
Prost-AdenoCA,SP112929,0.988,140,28,71,0,142,0,0,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112833,0.96,27,9,27,0,42,0,0,16,0,0,0,26,0,0,0,0,0
Prost-AdenoCA,SP112777,0.94,0,326,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112887,0.968,45,9,0,0,152,0,0,43,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112877,0.79,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Prost-AdenoCA,SP112871,0.982,59,13,0,0,91,0,0,22,0,0,0,32,0,0,0,0,0
Prost-AdenoCA,SP112875,0.985,127,20,0,0,134,0,0,47,0,0,0,67,0,0,0,0,0
Prost-AdenoCA,SP112913,0.935,37,7,0,0,70,0,0,40,0,0,0,66,0,0,0,0,0
Prost-AdenoCA,SP112849,0.98,96,0,37,0,140,0,0,33,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112881,0.959,49,0,31,0,73,0,0,24,0,0,0,36,0,0,0,0,0
Prost-AdenoCA,SP112951,0.733,5,0,0,0,7,0,0,3,0,0,0,13,0,0,0,0,0
Prost-AdenoCA,SP112845,0.978,64,24,0,0,104,0,0,26,29,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114910,0.994,492,124,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0
