Cancer Types, Sample Names, Accuracy, DBS1, DBS2, DBS3, DBS4, DBS5, DBS6, DBS7, DBS8, DBS9, DBS10, DBS11
Prost-AdenoCA,SP116296, 0.514, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116254, 0.606, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Prost-AdenoCA,SP116256, 0.503, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.000000
Prost-AdenoCA,SP116274, 0.503, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116259, 0.657, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116290, 0.349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116258, 0.746, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP116261, 0.864, 0.000000, 1.000000, 0.000000, 3.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23463, 0.667, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116268, 0.696, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23471, 0.735, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116266, 0.501, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116264, 0.831, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000
Prost-AdenoCA,SP116269, 0.756, 0.000000, 1.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116275, 0.746, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23447, 0.782, 0.000000, 0.000000, 0.000000, 5.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116255, 0.462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 5.000000
Prost-AdenoCA,SP23455, 0.599, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Prost-AdenoCA,SP23475, 0.804, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116227, 0.573, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116226, 0.701, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23443, 0.311, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116260, 0.667, 0.000000, 2.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116280, 0.655, 0.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116224, 0.003, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116232, 0.189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116251, 0.543, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116272, 0.445, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116286, 0.415, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116282, 0.618, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116288, 0.518, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23467, 0.744, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116263, 0.848, 0.000000, 3.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116248, 0.150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116276, 0.159, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116265, 0.856, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116267, 0.793, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116253, 0.869, 0.000000, 15.000000, 0.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23481, 0.836, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116233, 0.614, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP116284, 0.546, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP116270, 0.354, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116257, 0.699, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Prost-AdenoCA,SP116298, 0.224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116294, 0.883, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23439, 0.967, 0.000000, 93.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23483, 0.999, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116262, 0.400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116228, 0.797, 0.000000, 16.000000, 0.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116222, 0.430, 0.000000, 2.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23451, 0.657, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116247, 0.608, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116225, 0.659, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Prost-AdenoCA,SP116273, 0.747, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116221, 0.609, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116271, 0.556, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23459, 0.587, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 3.000000
Prost-AdenoCA,SP23479, 0.749, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 2.000000
Prost-AdenoCA,SP116223, 0.603, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116229, 0.719, 0.000000, 4.000000, 0.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23477, 0.055, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116252, 0.809, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP23431, 0.554, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP116231, 0.452, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP116250, 0.542, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112815, 0.742, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112799, 0.718, 0.000000, 2.000000, 0.000000, 3.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112835, 0.811, 0.000000, 12.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112955, 0.603, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112807, 0.864, 0.000000, 7.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112953, 0.854, 0.000000, 14.000000, 0.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112911, 0.681, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112847, 0.700, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112859, 0.709, 0.000000, 1.000000, 0.000000, 7.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.000000
Prost-AdenoCA,SP112919, 0.654, 0.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102652, 0.377, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112981, 0.608, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP102620, 0.672, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 22.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112987, 0.552, 0.000000, 2.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112825, 0.752, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Prost-AdenoCA,SP112967, 0.740, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102622, 0.693, 0.000000, 10.000000, 0.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112785, 0.867, 0.000000, 53.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112793, 0.611, 0.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112963, 0.868, 0.000000, 9.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112801, 0.821, 0.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112997, 0.830, 0.000000, 9.000000, 0.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112973, 0.552, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112819, 0.636, 0.000000, 5.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112941, 0.744, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112965, 0.779, 0.000000, 6.000000, 0.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112791, 0.537, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112949, 0.437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112857, 0.664, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112843, 0.814, 0.000000, 8.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 18.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112915, 0.741, 0.000000, 4.000000, 0.000000, 9.000000, 0.000000, 12.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112837, 0.749, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 11.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112823, 0.667, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102633, 0.436, 0.000000, 2.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112899, 0.458, 0.000000, 1.000000, 0.000000, 6.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112893, 0.516, 0.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112895, 0.520, 0.000000, 2.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102626, 0.604, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112795, 0.847, 0.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112927, 0.671, 0.000000, 1.000000, 0.000000, 5.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112779, 0.616, 0.000000, 1.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112975, 0.404, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Prost-AdenoCA,SP112867, 0.608, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112903, 0.419, 0.000000, 6.000000, 28.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112933, 0.576, 0.000000, 2.000000, 0.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112869, 0.840, 0.000000, 14.000000, 0.000000, 13.000000, 0.000000, 25.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112999, 0.643, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112939, 0.855, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112921, 0.597, 0.000000, 2.000000, 0.000000, 5.000000, 0.000000, 8.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112901, 0.854, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Prost-AdenoCA,SP112831, 0.802, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112891, 0.709, 0.000000, 4.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112775, 0.794, 0.000000, 6.000000, 0.000000, 7.000000, 0.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112897, 0.734, 0.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112885, 0.716, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112789, 0.984, 0.000000, 90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102630, 0.794, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 29.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000
Prost-AdenoCA,SP112971, 0.512, 0.000000, 2.000000, 0.000000, 0.000000, 2.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112821, 0.606, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112813, 0.909, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112961, 0.738, 0.000000, 3.000000, 0.000000, 0.000000, 3.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP112977, 0.601, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112905, 0.707, 0.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP102647, 0.575, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112873, 0.671, 0.000000, 5.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112959, 0.638, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112931, 0.522, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112865, 0.586, 0.000000, 2.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Prost-AdenoCA,SP113003, 0.681, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000
Prost-AdenoCA,SP113001, 0.628, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112879, 0.663, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 3.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112945, 0.643, 0.000000, 3.000000, 0.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112935, 0.583, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112863, 0.550, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Prost-AdenoCA,SP112983, 0.514, 0.000000, 1.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112809, 0.753, 0.000000, 4.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112923, 0.539, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112853, 0.574, 0.000000, 3.000000, 0.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP113005, 0.507, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112957, 0.579, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000
Prost-AdenoCA,SP112783, 0.658, 0.000000, 3.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112943, 0.653, 0.000000, 1.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112861, 0.152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112917, 0.675, 0.000000, 31.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112787, 0.804, 0.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112995, 0.793, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112811, 0.824, 0.000000, 16.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112797, 0.402, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112909, 0.628, 0.000000, 22.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112781, 0.881, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112991, 0.746, 0.000000, 6.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000
Prost-AdenoCA,SP112907, 0.608, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 5.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112817, 0.691, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Prost-AdenoCA,SP112993, 0.854, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Prost-AdenoCA,SP112827, 0.752, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
